GSM3327985|N/A|N/A|N/A|N/A|N/A|Ovarian Cancer|Ovary|A2780|in_vitro|N/A|N/A|N/A|N/A
GSM3327986|N/A|N/A|N/A|N/A|N/A|Ovarian Cancer|Ovary|A2780|in_vitro|N/A|N/A|N/A|N/A
GSM3327987|N/A|N/A|N/A|N/A|N/A|Ovarian Cancer|Ovary|CAOV3|in_vitro|N/A|N/A|N/A|N/A
GSM3327988|N/A|N/A|N/A|N/A|N/A|Ovarian Cancer|Ovary|CAOV3|in_vitro|N/A|N/A|N/A|N/A
GSM3327989|N/A|N/A|N/A|N/A|N/A|Ovarian Cancer|Ovary|CH1|in_vitro|N/A|N/A|N/A|N/A
GSM3327990|N/A|N/A|N/A|N/A|N/A|Ovarian Cancer|Ovary|CH1|in_vitro|N/A|N/A|N/A|N/A
GSM3327991|N/A|N/A|N/A|N/A|N/A|Ovarian Cancer|Ovary|COLO720E|in_vitro|N/A|N/A|N/A|N/A
GSM3327992|N/A|N/A|N/A|N/A|N/A|Ovarian Cancer|Ovary|COLO720E|in_vitro|N/A|N/A|N/A|N/A
GSM3327993|N/A|N/A|N/A|N/A|N/A|Ovarian Cancer|Ovary|DOV13|in_vitro|N/A|N/A|N/A|N/A
GSM3327994|N/A|N/A|N/A|N/A|N/A|Ovarian Cancer|Ovary|DOV13|in_vitro|N/A|N/A|N/A|N/A
GSM3327995|N/A|N/A|N/A|N/A|N/A|Ovarian Cancer|Ovary|EFO21|in_vitro|N/A|N/A|N/A|N/A
GSM3327996|N/A|N/A|N/A|N/A|N/A|Ovarian Cancer|Ovary|EFO21|in_vitro|N/A|N/A|N/A|N/A
GSM3327997|N/A|N/A|N/A|N/A|N/A|Ovarian Cancer|Ovary|FUOV1|in_vitro|N/A|N/A|N/A|N/A
GSM3327998|N/A|N/A|N/A|N/A|N/A|Ovarian Cancer|Ovary|FUOV1|in_vitro|N/A|N/A|N/A|N/A
GSM3327999|N/A|N/A|N/A|N/A|N/A|Ovarian Cancer|Ovary|HEY|in_vitro|N/A|N/A|N/A|N/A
GSM3328000|N/A|N/A|N/A|N/A|N/A|Ovarian Cancer|Ovary|HEY|in_vitro|N/A|N/A|N/A|N/A
GSM3328001|N/A|N/A|N/A|N/A|N/A|Ovarian Cancer|Ovary|HEYA8|in_vitro|N/A|N/A|N/A|N/A
GSM3328002|N/A|N/A|N/A|N/A|N/A|Ovarian Cancer|Ovary|HEYA8|in_vitro|N/A|N/A|N/A|N/A
GSM3328003|N/A|N/A|N/A|N/A|N/A|Ovarian Cancer|Ovary|HEYC2|in_vitro|N/A|N/A|N/A|N/A
GSM3328004|N/A|N/A|N/A|N/A|N/A|Ovarian Cancer|Ovary|HEYC2|in_vitro|N/A|N/A|N/A|N/A
GSM3328005|N/A|N/A|N/A|N/A|N/A|Ovarian Cancer|Ovary|JHOS2|in_vitro|N/A|N/A|N/A|N/A
GSM3328006|N/A|N/A|N/A|N/A|N/A|Ovarian Cancer|Ovary|JHOS2|in_vitro|N/A|N/A|N/A|N/A
GSM3328007|N/A|N/A|N/A|N/A|N/A|Ovarian Cancer|Ovary|JHOS3|in_vitro|N/A|N/A|N/A|N/A
GSM3328008|N/A|N/A|N/A|N/A|N/A|Ovarian Cancer|Ovary|JHOS3|in_vitro|N/A|N/A|N/A|N/A
GSM3328009|N/A|N/A|N/A|N/A|N/A|Ovarian Cancer|Ovary|JHOS4|in_vitro|N/A|N/A|N/A|N/A
GSM3328010|N/A|N/A|N/A|N/A|N/A|Ovarian Cancer|Ovary|JHOS4|in_vitro|N/A|N/A|N/A|N/A
GSM3328011|N/A|N/A|N/A|N/A|N/A|Ovarian Cancer|Ovary|OAW28|in_vitro|N/A|N/A|N/A|N/A
GSM3328012|N/A|N/A|N/A|N/A|N/A|Ovarian Cancer|Ovary|OAW28|in_vitro|N/A|N/A|N/A|N/A
GSM3328013|N/A|N/A|N/A|N/A|N/A|Ovarian Cancer|Ovary|OAW42|in_vitro|N/A|N/A|N/A|N/A
GSM3328014|N/A|N/A|N/A|N/A|N/A|Ovarian Cancer|Ovary|OAW42|in_vitro|N/A|N/A|N/A|N/A
GSM3328015|N/A|N/A|N/A|N/A|N/A|Ovarian Cancer|Ovary|OV17R|in_vitro|N/A|N/A|N/A|N/A
GSM3328016|N/A|N/A|N/A|N/A|N/A|Ovarian Cancer|Ovary|OV17R|in_vitro|N/A|N/A|N/A|N/A
GSM3328017|N/A|N/A|N/A|N/A|N/A|Ovarian Cancer|Ovary|OV56|in_vitro|N/A|N/A|N/A|N/A
GSM3328018|N/A|N/A|N/A|N/A|N/A|Ovarian Cancer|Ovary|OV56|in_vitro|N/A|N/A|N/A|N/A
GSM3328019|N/A|N/A|N/A|N/A|N/A|Ovarian Cancer|Ovary|OV7|in_vitro|N/A|N/A|N/A|N/A
GSM3328020|N/A|N/A|N/A|N/A|N/A|Ovarian Cancer|Ovary|OV7|in_vitro|N/A|N/A|N/A|N/A
