GSM2428763|N/A|N/A|N/A|N/A|N/A|Burkitt Lymphoma|Cells|Burkitt Lymphoma cell line I176B|in_vitro|N/A|N/A|N/A|Genetic
GSM2428764|N/A|N/A|N/A|N/A|N/A|Burkitt Lymphoma|Cells|Burkitt Lymphoma cell line BL58|in_vitro|N/A|N/A|N/A|Genetic
GSM2428765|N/A|N/A|N/A|N/A|N/A|Burkitt Lymphoma|Cells|Burkitt Lymphoma cell line BL102|in_vitro|N/A|N/A|N/A|Genetic
GSM2428766|N/A|N/A|N/A|N/A|N/A|Burkitt Lymphoma|Cells|Burkitt Lymphoma cell line BL104|in_vitro|N/A|N/A|N/A|Genetic
GSM2428767|N/A|N/A|N/A|N/A|N/A|Burkitt Lymphoma|Cells|Burkitt Lymphoma cell line 373|in_vitro|N/A|N/A|N/A|Genetic
GSM2428768|N/A|N/A|N/A|N/A|N/A|Burkitt Lymphoma|Cells|Burkitt Lymphoma cell line BL2|in_vitro|N/A|N/A|N/A|Genetic
GSM2428769|N/A|N/A|N/A|N/A|N/A|Burkitt Lymphoma|Cells|Burkitt Lymphoma cell line BL103|in_vitro|N/A|N/A|N/A|Genetic
GSM2428770|N/A|N/A|N/A|N/A|N/A|Burkitt Lymphoma|Cells|Burkitt Lymphoma cell line BL79|in_vitro|N/A|N/A|N/A|Genetic
GSM2428771|N/A|N/A|N/A|N/A|N/A|Burkitt Lymphoma|Cells|Burkitt Lymphoma cell line B65|in_vitro|N/A|N/A|N/A|Genetic
GSM2428772|N/A|N/A|N/A|N/A|N/A|Burkitt Lymphoma|Cells|Burkitt Lymphoma cell line BL135|in_vitro|N/A|N/A|N/A|Genetic
GSM2428773|N/A|N/A|N/A|N/A|N/A|Burkitt Lymphoma|Cells|Burkitt Lymphoma cell line BL53|in_vitro|N/A|N/A|N/A|Genetic
GSM2428774|N/A|N/A|N/A|N/A|N/A|Burkitt Lymphoma|Cells|Burkitt Lymphoma cell line BL60|in_vitro|N/A|N/A|N/A|Genetic
GSM2428775|N/A|N/A|N/A|N/A|N/A|Burkitt Lymphoma|Cells|Burkitt Lymphoma cell line BL116|in_vitro|N/A|N/A|N/A|Genetic
GSM2428776|N/A|N/A|N/A|N/A|N/A|Burkitt Lymphoma|Cells|Burkitt Lymphoma cell line BL110|in_vitro|N/A|N/A|N/A|Genetic
GSM2428777|N/A|N/A|N/A|N/A|N/A|Burkitt Lymphoma|Cells|Burkitt Lymphoma cell line I100|in_vitro|N/A|N/A|N/A|Genetic
GSM2428778|N/A|N/A|N/A|N/A|N/A|Burkitt Lymphoma|Cells|Burkitt Lymphoma cell line BL70|in_vitro|N/A|N/A|N/A|Genetic
GSM2428779|N/A|N/A|N/A|N/A|N/A|Burkitt Lymphoma|Cells|Burkitt Lymphoma cell line BL41|in_vitro|N/A|N/A|N/A|Genetic
GSM2428780|N/A|N/A|N/A|N/A|N/A|Burkitt Lymphoma|Cells|Burkitt Lymphoma cell line BL56|in_vitro|N/A|N/A|N/A|Genetic
GSM2428781|N/A|N/A|N/A|N/A|N/A|Burkitt Lymphoma|Cells|Burkitt Lymphoma cell line BL112|in_vitro|N/A|N/A|N/A|Genetic
