GSM4830545|N/A|N/A|M|N/A|N/A|Healthy|Cells|induced pluripotent stem cell|in_vitro|ctrl|N/A|N/A|N/A
GSM4830546|N/A|N/A|M|N/A|N/A|Healthy|Cells|Syncytiotrophoblast|in_vitro|ctrl|N/A|N/A|N/A
GSM4830547|N/A|N/A|F|N/A|N/A|Severe Preeclampsia|Cells|induced pluripotent stem cell|in_vitro|case|N/A|N/A|Disease
GSM4830548|N/A|N/A|M|N/A|N/A|Severe Preeclampsia|Cells|induced pluripotent stem cell|in_vitro|case|N/A|N/A|Disease
GSM4830549|N/A|N/A|M|N/A|N/A|Healthy|Cells|induced pluripotent stem cell|in_vitro|ctrl|N/A|N/A|N/A
GSM4830550|N/A|N/A|F|N/A|N/A|Severe Preeclampsia|Cells|umbilical cord-derived mesenchymal stem cells|in_vitro|case|N/A|N/A|Disease
GSM4830551|N/A|N/A|F|N/A|N/A|Healthy|Cells|Extravillous trophoblast|in_vitro|ctrl|N/A|N/A|N/A
GSM4830552|N/A|N/A|F|N/A|N/A|Severe Preeclampsia|Cells|Syncytiotrophoblast|in_vitro|case|N/A|N/A|Disease
GSM4830553|N/A|N/A|M|N/A|N/A|Severe Preeclampsia|Cells|induced pluripotent stem cell|in_vitro|case|N/A|N/A|Disease
GSM4830554|N/A|N/A|F|N/A|N/A|Severe Preeclampsia|Cells|Extravillous trophoblast|in_vitro|case|N/A|N/A|Disease
GSM4830555|N/A|N/A|M|N/A|N/A|Healthy|Cells|induced pluripotent stem cell|in_vitro|ctrl|N/A|N/A|N/A
GSM4830556|N/A|N/A|F|N/A|N/A|Healthy|Cells|umbilical cord-derived mesenchymal stem cells|in_vitro|ctrl|N/A|N/A|N/A
GSM4830557|N/A|N/A|F|N/A|N/A|Severe Preeclampsia|Cells|induced pluripotent stem cell|in_vitro|case|N/A|N/A|Disease
GSM4830558|N/A|N/A|M|N/A|N/A|Severe Preeclampsia|Cells|umbilical cord-derived mesenchymal stem cells|in_vitro|case|N/A|N/A|Disease
GSM4830559|N/A|N/A|F|N/A|N/A|Severe Preeclampsia|Cells|Extravillous trophoblast|in_vitro|case|N/A|N/A|Disease
GSM4830560|N/A|N/A|M|N/A|N/A|Healthy|Cells|induced pluripotent stem cell|in_vitro|ctrl|N/A|N/A|N/A
GSM4830561|N/A|N/A|F|N/A|N/A|Severe Preeclampsia|Cells|Syncytiotrophoblast|in_vitro|case|N/A|N/A|Disease
GSM4830562|N/A|N/A|M|N/A|N/A|Healthy|Cells|umbilical cord-derived mesenchymal stem cells|in_vitro|ctrl|N/A|N/A|N/A
GSM4830563|N/A|N/A|F|N/A|N/A|Severe Preeclampsia|Cells|induced pluripotent stem cell|in_vitro|case|N/A|N/A|Disease
GSM4830564|N/A|N/A|F|N/A|N/A|Healthy|Cells|induced pluripotent stem cell|in_vitro|ctrl|N/A|N/A|N/A
GSM4830565|N/A|N/A|F|N/A|N/A|Severe Preeclampsia|Cells|induced pluripotent stem cell|in_vitro|case|N/A|N/A|Disease
GSM4830566|N/A|N/A|F|N/A|N/A|Healthy|Cells|Syncytiotrophoblast|in_vitro|ctrl|N/A|N/A|N/A
GSM4830567|N/A|N/A|F|N/A|N/A|Healthy|Cells|induced pluripotent stem cell|in_vitro|ctrl|N/A|N/A|N/A
GSM4830568|N/A|N/A|M|N/A|N/A|Healthy|Cells|Syncytiotrophoblast|in_vitro|ctrl|N/A|N/A|N/A
GSM4830569|N/A|N/A|F|N/A|N/A|Severe Preeclampsia|Cells|induced pluripotent stem cell|in_vitro|case|N/A|N/A|Disease
GSM4830570|N/A|N/A|F|N/A|N/A|Severe Preeclampsia|Cells|umbilical cord-derived mesenchymal stem cells|in_vitro|case|N/A|N/A|Disease
GSM4830571|N/A|N/A|M|N/A|N/A|Severe Preeclampsia|Cells|Extravillous trophoblast|in_vitro|case|N/A|N/A|Disease
GSM4830572|N/A|N/A|M|N/A|N/A|Healthy|Cells|induced pluripotent stem cell|in_vitro|ctrl|N/A|N/A|N/A
GSM4830573|N/A|N/A|M|N/A|N/A|Healthy|Cells|Extravillous trophoblast|in_vitro|ctrl|N/A|N/A|N/A
GSM4830574|N/A|N/A|M|N/A|N/A|Severe Preeclampsia|Cells|Syncytiotrophoblast|in_vitro|case|N/A|N/A|Disease
GSM4830575|N/A|N/A|M|N/A|N/A|Healthy|Cells|umbilical cord-derived mesenchymal stem cells|in_vitro|ctrl|N/A|N/A|N/A
GSM4830576|N/A|N/A|M|N/A|N/A|Severe Preeclampsia|Cells|induced pluripotent stem cell|in_vitro|case|N/A|N/A|Disease
GSM4830577|N/A|N/A|M|N/A|N/A|Healthy|Cells|induced pluripotent stem cell|in_vitro|ctrl|N/A|N/A|N/A
GSM4830578|N/A|N/A|M|N/A|N/A|Healthy|Cells|Extravillous trophoblast|in_vitro|ctrl|N/A|N/A|N/A
GSM4830579|N/A|N/A|F|N/A|N/A|Healthy|Cells|induced pluripotent stem cell|in_vitro|ctrl|N/A|N/A|N/A
GSM4830580|N/A|N/A|F|N/A|N/A|Severe Preeclampsia|Cells|induced pluripotent stem cell|in_vitro|case|N/A|N/A|Disease
