GSM4332034|N/A|N/A|N/A|N/A|N/A|non-diabetic Control|Kidney|N/A|in_vitro|ctrl|Control|untreated|None
GSM4332035|N/A|N/A|N/A|N/A|N/A|non-diabetic Control|Kidney|N/A|in_vitro|ctrl|Control|untreated|None
GSM4332036|N/A|N/A|N/A|N/A|N/A|non-diabetic Control|Kidney|N/A|in_vitro|ctrl|Control|TGFB1 24 hours|Small Molecule
GSM4332037|N/A|N/A|N/A|N/A|N/A|non-diabetic Control|Kidney|N/A|in_vitro|ctrl|Control|TGFB1 24 hours|Small Molecule
GSM4332038|N/A|N/A|N/A|N/A|N/A|Type 2 Diabetes|Kidney|N/A|in_vitro|case|Diabetic|untreated|Disease
GSM4332039|N/A|N/A|N/A|N/A|N/A|Type 2 Diabetes|Kidney|N/A|in_vitro|case|Diabetic|untreated|Disease
GSM4332040|N/A|N/A|N/A|N/A|N/A|Type 2 Diabetes|Kidney|N/A|in_vitro|case|Diabetic|TGFB1 24 hours|Small Molecule
GSM4332041|N/A|N/A|N/A|N/A|N/A|Type 2 Diabetes|Kidney|N/A|in_vitro|case|Diabetic|TGFB1 24 hours|Small Molecule
GSM4332042|N/A|N/A|N/A|N/A|N/A|non-diabetic Control|Kidney|N/A|in_vitro|ctrl|Control|TGFB1 72 hours|Small Molecule
GSM4332043|N/A|N/A|N/A|N/A|N/A|non-diabetic Control|Kidney|N/A|in_vitro|ctrl|Control|TGFB1 72 hours|Small Molecule
GSM4332044|N/A|N/A|N/A|N/A|N/A|Type 2 Diabetes|Kidney|N/A|in_vitro|case|Diabetic|TGFB1 72 hours|Small Molecule
GSM4332045|N/A|N/A|N/A|N/A|N/A|Type 2 Diabetes|Kidney|N/A|in_vitro|case|Diabetic|TGFB1 72 hours|Small Molecule
GSM4332046|N/A|N/A|N/A|N/A|N/A|non-diabetic Control|Kidney|N/A|in_vitro|ctrl|Control|TGFB1 96 hours|Small Molecule
GSM4332047|N/A|N/A|N/A|N/A|N/A|non-diabetic Control|Kidney|N/A|in_vitro|ctrl|Control|TGFB1 96 hours|Small Molecule
GSM4332048|N/A|N/A|N/A|N/A|N/A|Type 2 Diabetes|Kidney|N/A|in_vitro|case|Diabetic|TGFB1 96 hours|Small Molecule
GSM4332049|N/A|N/A|N/A|N/A|N/A|Type 2 Diabetes|Kidney|N/A|in_vitro|case|Diabetic|TGFB1 96 hours|Small Molecule
GSM4332050|N/A|N/A|N/A|N/A|N/A|Type 2 Diabetes|Kidney|N/A|in_vitro|case|Diabetic|untreated|Disease
GSM4332051|N/A|N/A|N/A|N/A|N/A|Type 2 Diabetes|Kidney|N/A|in_vitro|case|Diabetic|untreated|Disease
GSM4332052|N/A|N/A|N/A|N/A|N/A|Type 2 Diabetes|Kidney|N/A|in_vitro|case|Diabetic|TGFB1 24 hours|Small Molecule
GSM4332053|N/A|N/A|N/A|N/A|N/A|Type 2 Diabetes|Kidney|N/A|in_vitro|case|Diabetic|TGFB1 24 hours|Small Molecule
GSM4332054|N/A|N/A|N/A|N/A|N/A|non-diabetic Control|Kidney|N/A|in_vitro|ctrl|Control|untreated|None
GSM4332055|N/A|N/A|N/A|N/A|N/A|non-diabetic Control|Kidney|N/A|in_vitro|ctrl|Control|untreated|None
GSM4332056|N/A|N/A|N/A|N/A|N/A|non-diabetic Control|Kidney|N/A|in_vitro|ctrl|Control|TGFB1 24 hours|Small Molecule
GSM4332057|N/A|N/A|N/A|N/A|N/A|non-diabetic Control|Kidney|N/A|in_vitro|ctrl|Control|TGFB1 24 hours|Small Molecule
