GSM3396785|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM3396786|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM3396787|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM3396788|N/A|N/A|F|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM3396789|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM3396790|N/A|N/A|F|N/A|N/A|N/A|Other|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM3396791|N/A|N/A|F|N/A|N/A|N/A|Other|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM3396792|N/A|N/A|F|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM3396793|N/A|N/A|F|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM3396794|N/A|N/A|F|N/A|N/A|N/A|Other|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM3396795|N/A|N/A|F|N/A|N/A|N/A|Other|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM3396796|N/A|N/A|F|N/A|N/A|N/A|Other|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM3396797|N/A|N/A|F|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM3396798|N/A|N/A|F|N/A|N/A|N/A|Other|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM3396799|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM3396800|N/A|N/A|F|N/A|N/A|N/A|Other|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM3396801|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM3396802|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM3396803|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM3396804|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM3396805|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM3396806|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM3396807|N/A|N/A|F|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM3396808|N/A|N/A|F|N/A|N/A|N/A|Other|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM3396809|N/A|N/A|F|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM3396810|N/A|N/A|F|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM3396811|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM3396812|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM3396813|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM3396814|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM3396815|N/A|N/A|F|N/A|N/A|N/A|Other|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM3396816|N/A|N/A|F|N/A|N/A|N/A|Other|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM3396817|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM3396818|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM3396819|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM3396820|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM3396821|N/A|N/A|F|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM3396822|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM3396823|N/A|N/A|F|N/A|N/A|N/A|Other|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM3396824|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM3396825|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM3396826|N/A|N/A|F|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM3396827|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM3396828|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM3396829|N/A|N/A|F|N/A|N/A|N/A|Other|N/A|N/A|ctrl|N/A|N/A|N/A
GSM3396830|N/A|N/A|F|N/A|N/A|N/A|Other|N/A|N/A|ctrl|N/A|N/A|N/A
GSM3396831|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|N/A|ctrl|N/A|N/A|N/A
GSM3396832|N/A|N/A|F|N/A|N/A|N/A|Other|N/A|N/A|ctrl|N/A|N/A|N/A
GSM3396833|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|N/A|ctrl|N/A|N/A|N/A
GSM3396834|N/A|N/A|F|N/A|N/A|N/A|Other|N/A|N/A|ctrl|N/A|N/A|N/A
GSM3396835|N/A|N/A|F|N/A|N/A|N/A|Other|N/A|N/A|ctrl|N/A|N/A|N/A
GSM3396836|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|N/A|ctrl|N/A|N/A|N/A
GSM3396837|N/A|N/A|F|N/A|N/A|N/A|Other|N/A|N/A|ctrl|N/A|N/A|N/A
GSM3396838|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|N/A|ctrl|N/A|N/A|N/A
GSM3396839|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|N/A|ctrl|N/A|N/A|N/A
GSM3396840|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|N/A|ctrl|N/A|N/A|N/A
GSM3396841|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|N/A|ctrl|N/A|N/A|N/A
GSM3396842|N/A|N/A|F|N/A|N/A|N/A|Other|N/A|N/A|ctrl|N/A|N/A|N/A
GSM3396843|N/A|N/A|F|N/A|N/A|N/A|Other|N/A|N/A|ctrl|N/A|N/A|N/A
GSM3396844|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|N/A|ctrl|N/A|N/A|N/A
GSM3396845|N/A|N/A|F|N/A|N/A|N/A|Other|N/A|N/A|ctrl|N/A|N/A|N/A
GSM3396846|N/A|N/A|F|N/A|N/A|N/A|Other|N/A|N/A|ctrl|N/A|N/A|N/A
GSM3396847|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|N/A|ctrl|N/A|N/A|N/A
GSM3396848|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|N/A|ctrl|N/A|N/A|N/A
GSM3396849|N/A|N/A|F|N/A|N/A|N/A|Other|N/A|N/A|ctrl|N/A|N/A|N/A
GSM3396850|N/A|N/A|F|N/A|N/A|N/A|Other|N/A|N/A|ctrl|N/A|N/A|N/A
GSM3396851|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|N/A|ctrl|N/A|N/A|N/A
GSM3396852|N/A|N/A|F|N/A|N/A|N/A|Other|N/A|N/A|ctrl|N/A|N/A|N/A
GSM3396853|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|N/A|ctrl|N/A|N/A|N/A
GSM3396854|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|N/A|ctrl|N/A|N/A|N/A
GSM3396855|N/A|N/A|F|N/A|N/A|N/A|Other|N/A|N/A|ctrl|N/A|N/A|N/A
GSM3396856|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|N/A|ctrl|N/A|N/A|N/A
GSM3396857|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|N/A|ctrl|N/A|N/A|N/A
GSM3396858|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|N/A|ctrl|N/A|N/A|N/A
GSM3396859|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|N/A|ctrl|N/A|N/A|N/A
GSM3396860|N/A|N/A|F|N/A|N/A|N/A|Other|N/A|N/A|ctrl|N/A|N/A|N/A
GSM3396861|N/A|N/A|F|N/A|N/A|N/A|Other|N/A|N/A|ctrl|N/A|N/A|N/A
GSM3396862|N/A|N/A|F|N/A|N/A|N/A|Other|N/A|N/A|ctrl|N/A|N/A|N/A
GSM3396863|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|N/A|ctrl|N/A|N/A|N/A
GSM3396864|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|N/A|ctrl|N/A|N/A|N/A
GSM3396865|N/A|N/A|F|N/A|N/A|N/A|Other|N/A|N/A|ctrl|N/A|N/A|N/A
GSM3396866|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|N/A|ctrl|N/A|N/A|N/A
GSM3396867|N/A|N/A|F|N/A|N/A|N/A|Other|N/A|N/A|ctrl|N/A|N/A|N/A
GSM3396868|N/A|N/A|F|N/A|N/A|N/A|Other|N/A|N/A|ctrl|N/A|N/A|N/A
GSM3396869|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|N/A|ctrl|N/A|N/A|N/A
GSM3396870|N/A|N/A|F|N/A|N/A|N/A|Other|N/A|N/A|ctrl|N/A|N/A|N/A
GSM3396871|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|N/A|ctrl|N/A|N/A|N/A
GSM3396872|N/A|N/A|M|N/A|N/A|N/A|Other|N/A|N/A|ctrl|N/A|N/A|N/A
