GSM5514854|N/A|N/A|N/A|N/A|N/A|Acute Myeloid Leukemia|Cells|U-937|in_vitro|N/A|N/A|ATRA|Small Molecule
GSM5514855|N/A|N/A|N/A|N/A|N/A|Acute Myeloid Leukemia|Cells|U-937|in_vitro|N/A|N/A|ATRA|Small Molecule
GSM5514856|N/A|N/A|N/A|N/A|N/A|Acute Myeloid Leukemia|Cells|U-937|in_vitro|N/A|N/A|ATRA|Small Molecule
GSM5514857|N/A|N/A|N/A|N/A|N/A|Acute Myeloid Leukemia|Cells|U-937|in_vitro|N/A|N/A|Decitabine|Small Molecule
GSM5514858|N/A|N/A|N/A|N/A|N/A|Acute Myeloid Leukemia|Cells|U-937|in_vitro|N/A|N/A|Decitabine|Small Molecule
GSM5514859|N/A|N/A|N/A|N/A|N/A|Acute Myeloid Leukemia|Cells|U-937|in_vitro|N/A|N/A|Decitabine|Small Molecule
GSM5514860|N/A|N/A|N/A|N/A|N/A|Acute Myeloid Leukemia|Cells|U-937|in_vitro|N/A|N/A|Decitabine and ATRA|Small Molecule
GSM5514861|N/A|N/A|N/A|N/A|N/A|Acute Myeloid Leukemia|Cells|U-937|in_vitro|N/A|N/A|Decitabine and ATRA|Small Molecule
GSM5514862|N/A|N/A|N/A|N/A|N/A|Acute Myeloid Leukemia|Cells|U-937|in_vitro|N/A|N/A|Decitabine and ATRA|Small Molecule
GSM5514863|N/A|N/A|N/A|N/A|N/A|Acute Myeloid Leukemia|Cells|U-937|in_vitro|N/A|N/A|Untreated|None
GSM5514864|N/A|N/A|N/A|N/A|N/A|Acute Myeloid Leukemia|Cells|U-937|in_vitro|N/A|N/A|Untreated|None
GSM5514865|N/A|N/A|N/A|N/A|N/A|Acute Myeloid Leukemia|Cells|U-937|in_vitro|N/A|N/A|Untreated|None
GSM5514866|N/A|N/A|N/A|N/A|N/A|Acute Myeloid Leukemia|Cells|U-937|in_vitro|N/A|N/A|ATRA|Small Molecule
GSM5514867|N/A|N/A|N/A|N/A|N/A|Acute Myeloid Leukemia|Cells|U-937|in_vitro|N/A|N/A|ATRA|Small Molecule
GSM5514868|N/A|N/A|N/A|N/A|N/A|Acute Myeloid Leukemia|Cells|U-937|in_vitro|N/A|N/A|ATRA|Small Molecule
GSM5514869|N/A|N/A|N/A|N/A|N/A|Acute Myeloid Leukemia|Cells|U-937|in_vitro|N/A|N/A|Decitabine|Small Molecule
GSM5514870|N/A|N/A|N/A|N/A|N/A|Acute Myeloid Leukemia|Cells|U-937|in_vitro|N/A|N/A|Decitabine|Small Molecule
GSM5514871|N/A|N/A|N/A|N/A|N/A|Acute Myeloid Leukemia|Cells|U-937|in_vitro|N/A|N/A|Decitabine|Small Molecule
GSM5514872|N/A|N/A|N/A|N/A|N/A|Acute Myeloid Leukemia|Cells|U-937|in_vitro|N/A|N/A|Decitabine and ATRA|Small Molecule
GSM5514873|N/A|N/A|N/A|N/A|N/A|Acute Myeloid Leukemia|Cells|U-937|in_vitro|N/A|N/A|Decitabine and ATRA|Small Molecule
GSM5514874|N/A|N/A|N/A|N/A|N/A|Acute Myeloid Leukemia|Cells|U-937|in_vitro|N/A|N/A|Decitabine and ATRA|Small Molecule
GSM5514875|N/A|N/A|N/A|N/A|N/A|Acute Myeloid Leukemia|Cells|U-937|in_vitro|N/A|N/A|Untreated|None
GSM5514876|N/A|N/A|N/A|N/A|N/A|Acute Myeloid Leukemia|Cells|U-937|in_vitro|N/A|N/A|Untreated|None
GSM5514877|N/A|N/A|N/A|N/A|N/A|Acute Myeloid Leukemia|Cells|U-937|in_vitro|N/A|N/A|Untreated|None
