GSM2656415|||F|||healthy|Whole Blood||in_vivo||||
GSM2656266|||F|||healthy|Whole Blood||in_vivo||||
GSM2656328|||M|||healthy|Whole Blood||in_vivo||||
GSM2656219|||M|||healthy|Whole Blood||in_vivo||||
GSM2656296|||F|||healthy|Whole Blood||in_vivo||||
GSM2656331|||F|||healthy|Whole Blood||in_vivo||||
GSM2656297|||M|||healthy|Whole Blood||in_vivo||||
GSM2656392|||F|||healthy|Whole Blood||in_vivo||||
GSM2656366|||M|||healthy|Whole Blood||in_vivo||||
GSM2656288|||M|||healthy|Whole Blood||in_vivo||||
GSM2656395|||M|||healthy|Whole Blood||in_vivo||||
GSM2656180|||M|||healthy|Whole Blood||in_vivo||||
GSM2656204|||M|||healthy|Whole Blood||in_vivo||||
GSM2656305|||M|||healthy|Whole Blood||in_vivo||||
GSM2656192|||F|||healthy|Whole Blood||in_vivo||||
GSM2656320|||M|||healthy|Whole Blood||in_vivo||||
GSM2656365|||F|||healthy|Whole Blood||in_vivo||||
GSM2656285|||M|||healthy|Whole Blood||in_vivo||||
GSM2656294|||F|||healthy|Whole Blood||in_vivo||||
GSM2656205|||F|||healthy|Whole Blood||in_vivo||||
GSM2656208|||M|||healthy|Whole Blood||in_vivo||||
GSM2656220|||F|||healthy|Whole Blood||in_vivo||||
GSM2656246|||F|||healthy|Whole Blood||in_vivo||||
GSM2656291|||F|||healthy|Whole Blood||in_vivo||||
GSM2656337|||M|||healthy|Whole Blood||in_vivo||||
GSM2656221|||M|||healthy|Whole Blood||in_vivo||||
GSM2656330|||F|||healthy|Whole Blood||in_vivo||||
GSM2656213|||M|||healthy|Whole Blood||in_vivo||||
GSM2656363|||F|||healthy|Whole Blood||in_vivo||||
GSM2656343|||M|||healthy|Whole Blood||in_vivo||||
GSM2656418|||M|||healthy|Whole Blood||in_vivo||||
GSM2656255|||M|||healthy|Whole Blood||in_vivo||||
GSM2656315|||M|||healthy|Whole Blood||in_vivo||||
GSM2656193|||M|||healthy|Whole Blood||in_vivo||||
GSM2656257|||F|||healthy|Whole Blood||in_vivo||||
GSM2656173|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2656381|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2656177|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2656244|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2656391|N/A|N/A|M|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2656307|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2656306|N/A|N/A|M|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2656427|N/A|N/A|M|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2656333|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2656352|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2656171|N/A|N/A|M|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2656229|N/A|N/A|M|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2656370|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2656191|N/A|N/A|M|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2656279|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2656237|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2656293|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2656325|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2656187|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2656401|N/A|N/A|M|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2656211|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2656398|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2656414|N/A|N/A|M|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2656245|N/A|N/A|M|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2656176|N/A|N/A|M|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2656235|N/A|N/A|M|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2656230|N/A|N/A|M|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2656314|N/A|N/A|M|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2656197|N/A|N/A|M|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2656405|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2656389|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2656290|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2656282|N/A|N/A|M|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2656250|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2656362|N/A|N/A|M|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2656309|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2656218|N/A|N/A|M|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2656300|N/A|N/A|M|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2656394|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2656274|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2656412|||F|||healthy|Whole Blood||in_vivo||||
GSM2656172|||F|||healthy|Whole Blood||in_vivo||||
GSM2656184|||F|||healthy|Whole Blood||in_vivo||||
GSM2656350|||F|||healthy|Whole Blood||in_vivo||||
GSM2656313|||M|||healthy|Whole Blood||in_vivo||||
GSM2656284|||M|||healthy|Whole Blood||in_vivo||||
GSM2656280|||F|||healthy|Whole Blood||in_vivo||||
GSM2656286|||M|||healthy|Whole Blood||in_vivo||||
GSM2656249|||F|||healthy|Whole Blood||in_vivo||||
GSM2656277|||F|||healthy|Whole Blood||in_vivo||||
GSM2656201|||M|||healthy|Whole Blood||in_vivo||||
GSM2656402|||F|||healthy|Whole Blood||in_vivo||||
GSM2656199|||M|||healthy|Whole Blood||in_vivo||||
GSM2656390|||M|||healthy|Whole Blood||in_vivo||||
GSM2656385|||F|||healthy|Whole Blood||in_vivo||||
GSM2656195|||F|||healthy|Whole Blood||in_vivo||||
GSM2656209|||M|||healthy|Whole Blood||in_vivo||||
GSM2656422|||M|||healthy|Whole Blood||in_vivo||||
GSM2656403|||M|||healthy|Whole Blood||in_vivo||||
GSM2656386|||M|||healthy|Whole Blood||in_vivo||||
GSM2656384|||M|||healthy|Whole Blood||in_vivo||||
GSM2656185|||F|||healthy|Whole Blood||in_vivo||||
GSM2656196|||M|||healthy|Whole Blood||in_vivo||||
GSM2656254|||F|||healthy|Whole Blood||in_vivo||||
