GSM5660944|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|PC-3|in_vitro|ctrl|Control DMSO|DMSO|None
GSM5660945|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|PC-3|in_vitro|ctrl|Control 5-azacytidine|5-azacytidine|Small Molecule
GSM5660946|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|PC-3|in_vitro|case|Zeb1 KD DMSO|DMSO|Genetic
GSM5660947|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|PC-3|in_vitro|case|Zeb1 KD 5-azacytidine|5-azacytidine|Genetic
GSM5660948|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|PC-3|in_vitro|ctrl|Control DMSO|DMSO|None
GSM5660949|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|PC-3|in_vitro|ctrl|Control 5-azacytidine|5-azacytidine|Small Molecule
GSM5660950|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|PC-3|in_vitro|case|Zeb1 KD DMSO|DMSO|Genetic
GSM5660951|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|PC-3|in_vitro|case|Zeb1 KD 5-azacytidine|5-azacytidine|Genetic
GSM5660952|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|PC-3|in_vitro|ctrl|Control DMSO|DMSO|None
GSM5660953|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|PC-3|in_vitro|ctrl|Control 5-azacytidine|5-azacytidine|Small Molecule
GSM5660954|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|PC-3|in_vitro|case|Zeb1 KD DMSO|DMSO|Genetic
GSM5660955|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|PC-3|in_vitro|case|Zeb1 KD 5-azacytidine|5-azacytidine|Genetic
GSM5660956|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|PC-3|in_vitro|ctrl|Control DMSO|DMSO|None
GSM5660957|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|PC-3|in_vitro|ctrl|Control 5-azacytidine|5-azacytidine|Small Molecule
GSM5660958|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|PC-3|in_vitro|case|Zeb1 KD DMSO|DMSO|Genetic
GSM5660959|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|PC-3|in_vitro|case|Zeb1 KD 5-azacytidine|5-azacytidine|Genetic
