GSM1319648|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|Control|N/A|Environmental
GSM1319649|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|Exposed|Lead|Environmental
GSM1319650|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|Exposed|Lead|Environmental
GSM1319651|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|Exposed|Lead|Environmental
GSM1319652|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|Exposed|Lead|Environmental
GSM1319653|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|Exposed|Lead|Environmental
GSM1319654|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|Control|N/A|Environmental
GSM1319655|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|Exposed|Lead|Environmental
GSM1319656|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|Exposed|Lead|Environmental
GSM1319657|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|Exposed|Lead|Environmental
GSM1319658|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|Exposed|Lead|Environmental
GSM1319659|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|Exposed|Lead|Environmental
GSM1319660|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|Control|N/A|Environmental
GSM1319661|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|Exposed|Lead|Environmental
GSM1319662|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|Exposed|Lead|Environmental
GSM1319663|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|Exposed|Lead|Environmental
GSM1319664|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|Exposed|Lead|Environmental
GSM1319665|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|Exposed|Lead|Environmental
GSM1319666|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|Control|N/A|Environmental
GSM1319667|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|Exposed|Lead|Environmental
GSM1319668|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|Exposed|Lead|Environmental
GSM1319669|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|Exposed|Lead|Environmental
GSM1319670|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|Exposed|Lead|Environmental
GSM1319671|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|Exposed|Lead|Environmental
GSM1319672|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|Control|N/A|Environmental
GSM1319673|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|Exposed|Lead|Environmental
GSM1319674|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|Exposed|Lead|Environmental
GSM1319675|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|Exposed|Lead|Environmental
GSM1319676|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|Exposed|Lead|Environmental
GSM1319677|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|Exposed|Lead|Environmental
GSM1319678|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|Control|N/A|Environmental
GSM1319679|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|Exposed|Lead|Environmental
GSM1319680|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|Exposed|Lead|Environmental
GSM1319681|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|Exposed|Lead|Environmental
GSM1319682|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|Exposed|Lead|Environmental
GSM1319683|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|Exposed|Lead|Environmental
GSM1319684|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|Control|N/A|Environmental
GSM1319685|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|Exposed|Lead|Environmental
GSM1319686|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|Exposed|Lead|Environmental
GSM1319687|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|Exposed|Lead|Environmental
GSM1319688|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|Exposed|Lead|Environmental
GSM1319689|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|Exposed|Lead|Environmental
