GSM610441|N/A|N/A|N/A|N/A|N/A|N/A|Cells|HCT116|in_vitro|ctrl|positive control|N/A|Disease
GSM610442|N/A|N/A|N/A|N/A|N/A|N/A|Cells|HCT116 DNA methyltransferase double knock-out|in_vitro|ctrl|negative control|N/A|Genetic
GSM610443|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|ctrl|normal|N/A|N/A
GSM610444|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|ctrl|normal|N/A|N/A
GSM610445|N/A|N/A|N/A|N/A|N/A|Head and Neck Squamous Cell Carcinoma|Cells|Johns Hopkins 011|in_vitro|case|HNSCC cell line|N/A|Disease
GSM610446|N/A|N/A|N/A|N/A|N/A|Head and Neck Squamous Cell Carcinoma|Cells|Johns Hopkins 022|in_vitro|case|HNSCC cell line|N/A|Disease
GSM610447|N/A|N/A|N/A|N/A|N/A|Head and Neck Squamous Cell Carcinoma|Cells|FADU|in_vitro|case|HNSCC cell line|N/A|Disease
GSM610448|N/A|N/A|N/A|N/A|N/A|Head and Neck Squamous Cell Carcinoma|Cells|UM22A|in_vitro|case|HNSCC cell line|N/A|Disease
GSM610449|N/A|N/A|N/A|N/A|N/A|Head and Neck Squamous Cell Carcinoma|Cells|UM22B|in_vitro|case|HNSCC cell line|N/A|Disease
GSM610450|N/A|N/A|N/A|N/A|N/A|N/A|Cells|OKF6|in_vitro|ctrl|normal cell line|N/A|N/A
GSM610451|N/A|N/A|N/A|N/A|N/A|N/A|Cells|NOK-SI|in_vitro|ctrl|normal cell line|N/A|N/A
GSM610452|N/A|N/A|N/A|N/A|N/A|Head and Neck Squamous Cell Carcinoma|N/A|N/A|in_vivo|case|HNSCC|N/A|Disease
GSM610453|N/A|N/A|N/A|N/A|N/A|Head and Neck Squamous Cell Carcinoma|N/A|N/A|in_vivo|case|xenograft|N/A|Disease
GSM610454|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|ctrl|normal|N/A|N/A
GSM610455|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|ctrl|normal|N/A|N/A
GSM610456|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|ctrl|normal|N/A|N/A
GSM610457|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|ctrl|normal|N/A|N/A
GSM610458|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|ctrl|normal|N/A|N/A
GSM610459|N/A|N/A|N/A|N/A|N/A|Head and Neck Squamous Cell Carcinoma|N/A|N/A|in_vivo|case|HNSCC|N/A|Disease
GSM610460|N/A|N/A|N/A|N/A|N/A|Head and Neck Squamous Cell Carcinoma|N/A|N/A|in_vivo|case|xenograft|N/A|Disease
GSM610461|N/A|N/A|N/A|N/A|N/A|Head and Neck Squamous Cell Carcinoma|N/A|N/A|in_vivo|case|HNSCC|N/A|Disease
GSM610462|N/A|N/A|N/A|N/A|N/A|Head and Neck Squamous Cell Carcinoma|N/A|N/A|in_vivo|case|xenograft|N/A|Disease
