GSM1041462|N/A|N/A|N/A|N/A|N/A|N/A|Adipose|N/A|in_vitro|N/A|N/A|Untreated|N/A
GSM1041463|N/A|N/A|N/A|N/A|N/A|N/A|Adipose|N/A|in_vitro|N/A|N/A|Untreated|N/A
GSM1041464|N/A|N/A|N/A|N/A|N/A|N/A|Adipose|N/A|in_vitro|N/A|N/A|Untreated|N/A
GSM1041465|N/A|N/A|N/A|N/A|N/A|N/A|Adipose|N/A|in_vitro|N/A|N/A|Untreated|N/A
GSM1041466|N/A|N/A|N/A|N/A|N/A|N/A|Adipose|N/A|in_vitro|N/A|N/A|Untreated|N/A
GSM1041467|N/A|N/A|N/A|N/A|N/A|N/A|Adipose|N/A|in_vitro|N/A|N/A|Untreated|N/A
GSM1041468|N/A|N/A|N/A|N/A|N/A|N/A|Adipose|N/A|in_vitro|N/A|N/A|Untreated|N/A
GSM1041469|N/A|N/A|N/A|N/A|N/A|N/A|Adipose|N/A|in_vitro|N/A|N/A|Untreated|N/A
GSM1041470|N/A|N/A|N/A|N/A|N/A|N/A|Adipose|N/A|in_vitro|N/A|N/A|LMNA knock-down|Genetic
GSM1041471|N/A|N/A|N/A|N/A|N/A|N/A|Adipose|N/A|in_vitro|N/A|N/A|LMNA knock-down|Genetic
GSM1041472|N/A|N/A|N/A|N/A|N/A|N/A|Adipose|N/A|in_vitro|N/A|N/A|LMNA knock-down|Genetic
GSM1041473|N/A|N/A|N/A|N/A|N/A|N/A|Adipose|N/A|in_vitro|N/A|N/A|LMNA knock-down|Genetic
GSM1041474|N/A|N/A|N/A|N/A|N/A|N/A|Adipose|N/A|in_vitro|N/A|N/A|LMNA knock-down|Genetic
GSM1041475|N/A|N/A|N/A|N/A|N/A|N/A|Adipose|N/A|in_vitro|N/A|N/A|LMNA knock-down|Genetic
GSM1041476|N/A|N/A|N/A|N/A|N/A|N/A|Adipose|N/A|in_vitro|N/A|N/A|LMNA knock-down|Genetic
GSM1041477|N/A|N/A|N/A|N/A|N/A|N/A|Adipose|N/A|in_vitro|N/A|N/A|LMNA knock-down|Genetic
GSM1041478|N/A|N/A|N/A|N/A|N/A|N/A|Adipose|N/A|in_vitro|N/A|N/A|LMNA knock-down|Genetic
GSM1096509|N/A|N/A|N/A|N/A|N/A|N/A|Adipose|N/A|in_vitro|N/A|N/A|Differentiated from ASCs for 21 days|N/A
GSM1096510|N/A|N/A|N/A|N/A|N/A|N/A|Adipose|N/A|in_vitro|N/A|N/A|Differentiated from ASCs for 21 days|N/A
