GSM1522958|N/A|European|F|0.25|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1522959|N/A|European|F|1|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1522960|N/A|European|F|2|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1522961|N/A|European|F|3|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1522962|N/A|European|F|4|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1522963|N/A|European|F|5|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1522964|N/A|European|F|2|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1522965|N/A|European|F|5|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1522966|N/A|European|F|0.25|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1522967|N/A|European|F|0.5|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1522968|N/A|European|F|1|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1522969|N/A|European|F|2|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1522970|N/A|European|F|4|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1522971|N/A|European|F|5|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1522972|N/A|European|F|0.25|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1522973|N/A|European|F|0.5|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1522974|N/A|European|F|1|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1522975|N/A|European|F|2|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1522976|N/A|European|F|4|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1522977|N/A|European|F|5|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1522978|N/A|European|F|0.25|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1522979|N/A|European|F|0.5|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1522980|N/A|European|F|1|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1522981|N/A|European|F|2|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1522982|N/A|European|F|3|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1522983|N/A|European|F|4|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1522984|N/A|European|F|5|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1522985|N/A|European|F|0.25|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1522986|N/A|European|F|1|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1522987|N/A|European|F|2|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1522988|N/A|European|F|4|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1522989|N/A|European|F|5|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1522990|N/A|European|F|0.25|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1522991|N/A|European|F|0.5|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1522992|N/A|European|F|1|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1522993|N/A|European|F|2|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1522994|N/A|European|F|3|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1522995|N/A|European|F|4|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1522996|N/A|European|F|5|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1522997|N/A|European|F|0.25|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1522998|N/A|European|F|0.5|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1522999|N/A|European|F|1|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1523000|N/A|European|F|2|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1523001|N/A|European|F|3|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1523002|N/A|European|F|4|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1523003|N/A|European|F|5|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1523004|N/A|European|F|0.25|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1523005|N/A|European|F|0.5|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1523006|N/A|European|F|1|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1523007|N/A|European|F|2|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1523008|N/A|European|F|3|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1523009|N/A|European|F|4|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1523010|N/A|European|F|5|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1523011|N/A|European|F|0.25|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1523012|N/A|European|F|0.5|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1523013|N/A|European|F|1|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1523014|N/A|European|F|2|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1523015|N/A|European|F|3|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1523016|N/A|European|F|4|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1523017|N/A|European|F|5|N/A|Healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
