GSM4560406|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|Control|N/A|N/A
GSM4560407|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|ICSI_SSM|N/A|N/A
GSM4560408|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|ICSI_Global|N/A|N/A
GSM4560409|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|ICSI_SSM|N/A|N/A
GSM4560410|N/A|N/A|M|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|FIV_SSM|N/A|N/A
GSM4560411|N/A|N/A|M|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|ICSI_Global|N/A|N/A
GSM4560412|N/A|N/A|M|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|FIV_Global|N/A|N/A
GSM4560413|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|Control|N/A|N/A
GSM4560414|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|Control|N/A|N/A
GSM4560415|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|FIV_Global|N/A|N/A
GSM4560416|N/A|N/A|M|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|ICSI_SSM|N/A|N/A
GSM4560417|N/A|N/A|M|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|ICSI_Global|N/A|N/A
GSM4560418|N/A|N/A|M|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|FIV_SSM|N/A|N/A
GSM4560419|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|FIV_SSM|N/A|N/A
GSM4560420|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|FIV_Global|N/A|N/A
GSM4560421|N/A|N/A|M|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|Control|N/A|N/A
GSM4560422|N/A|N/A|M|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|Control|N/A|N/A
GSM4560423|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|ICSI_Global|N/A|N/A
GSM4560424|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|ICSI_SSM|N/A|N/A
GSM4560425|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|ICSI_Global|N/A|N/A
GSM4560426|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|FIV_Global|N/A|N/A
