GSM3485850|N/A|N/A|N/A|N/A|N/A|Glioblastoma|Brain|Malignant glioma clone|in_vitro|ctrl|Control 11d|Untreated|Disease
GSM3485851|N/A|N/A|N/A|N/A|N/A|Glioblastoma|Brain|Malignant glioma clone|in_vitro|case|IL1beta 11d|IL1beta|Disease
GSM3485852|N/A|N/A|N/A|N/A|N/A|Glioblastoma|Brain|Malignant glioma clone|in_vitro|ctrl|Control 21d|Untreated|Disease
GSM3485853|N/A|N/A|N/A|N/A|N/A|Glioblastoma|Brain|Malignant glioma clone|in_vitro|case|IL1beta 21d|IL1beta|Disease
GSM3485854|N/A|N/A|N/A|N/A|N/A|Glioblastoma|Brain|Malignant glioma clone|in_vitro|ctrl|Control 42d|Untreated|Disease
GSM3485855|N/A|N/A|N/A|N/A|N/A|Glioblastoma|Brain|Malignant glioma clone|in_vitro|case|IL1beta 42d|IL1beta|Disease
GSM3485856|N/A|N/A|N/A|N/A|N/A|Glioblastoma|Brain|Malignant glioma clone|in_vitro|ctrl|Control 28d|Untreated|Disease
GSM3485857|N/A|N/A|N/A|N/A|N/A|Glioblastoma|Brain|Malignant glioma clone|in_vitro|case|IL1beta 28d|IL1beta|Disease
GSM3485858|N/A|N/A|N/A|N/A|N/A|Glioblastoma|Brain|Malignant glioma clone|in_vitro|ctrl|Control 34d|Untreated|Disease
GSM3485859|N/A|N/A|N/A|N/A|N/A|Glioblastoma|Brain|Malignant glioma clone|in_vitro|case|IL1beta 34d|IL1beta|Disease
GSM3485860|N/A|N/A|N/A|N/A|N/A|Glioblastoma|Brain|Malignant glioma clone|in_vitro|ctrl|Control 13d|Untreated|Disease
GSM3485861|N/A|N/A|N/A|N/A|N/A|Glioblastoma|Brain|Malignant glioma clone|in_vitro|case|IL1beta 13d|IL1beta|Disease
GSM3485862|N/A|N/A|N/A|N/A|N/A|Glioblastoma|Brain|Malignant glioma clone|in_vitro|ctrl|Control 27d|Untreated|Disease
GSM3485863|N/A|N/A|N/A|N/A|N/A|Glioblastoma|Brain|Malignant glioma clone|in_vitro|case|IL1beta 27d|IL1beta|Disease
