GSM1618997|N/A|N/A|N/A|N/A|N/A|Small Cell Lung Carcinoma|Lung|COLO668|in_vitro|N/A|N/A|GSK2879552|Small Molecule
GSM1618998|N/A|N/A|N/A|N/A|N/A|Small Cell Lung Carcinoma|Lung|DMS 153|in_vitro|N/A|N/A|GSK2879552|Small Molecule
GSM1618999|N/A|N/A|N/A|N/A|N/A|Small Cell Lung Carcinoma|Lung|DMS114|in_vitro|N/A|N/A|GSK2879552|Small Molecule
GSM1619000|N/A|N/A|N/A|N/A|N/A|Small Cell Lung Carcinoma|Lung|DMS53|in_vitro|N/A|N/A|GSK2879552|Small Molecule
GSM1619001|N/A|N/A|N/A|N/A|N/A|Small Cell Lung Carcinoma|Lung|H1417|in_vitro|N/A|N/A|GSK2879552|Small Molecule
GSM1619002|N/A|N/A|N/A|N/A|N/A|Small Cell Lung Carcinoma|Lung|H2029|in_vitro|N/A|N/A|GSK2879552|Small Molecule
GSM1619003|N/A|N/A|N/A|N/A|N/A|Small Cell Lung Carcinoma|Lung|SCLC patient derived xenograft|in_vivo|N/A|N/A|GSK2879552|Small Molecule
GSM1619004|N/A|N/A|N/A|N/A|N/A|Small Cell Lung Carcinoma|Lung|SCLC patient derived xenograft|in_vivo|N/A|N/A|GSK2879552|Small Molecule
GSM1619005|N/A|N/A|N/A|N/A|N/A|Small Cell Lung Carcinoma|Lung|SCLC patient derived xenograft|in_vivo|N/A|N/A|GSK2879552|Small Molecule
GSM1619006|N/A|N/A|N/A|N/A|N/A|Small Cell Lung Carcinoma|Lung|SCLC patient derived xenograft|in_vivo|N/A|N/A|GSK2879552|Small Molecule
GSM1619007|N/A|N/A|N/A|N/A|N/A|Small Cell Lung Carcinoma|Lung|SCLC patient derived xenograft|in_vivo|N/A|N/A|GSK2879552|Small Molecule
GSM1619008|N/A|N/A|N/A|N/A|N/A|Small Cell Lung Carcinoma|Lung|SCLC patient derived xenograft|in_vivo|N/A|N/A|GSK2879552|Small Molecule
GSM1619009|N/A|N/A|N/A|N/A|N/A|Small Cell Lung Carcinoma|Lung|SCLC patient derived xenograft|in_vivo|N/A|N/A|GSK2879552|Small Molecule
GSM1619010|N/A|N/A|N/A|N/A|N/A|Small Cell Lung Carcinoma|Lung|SCLC patient derived xenograft|in_vivo|N/A|N/A|GSK2879552|Small Molecule
GSM1619011|N/A|N/A|N/A|N/A|N/A|Small Cell Lung Carcinoma|Lung|SCLC patient derived xenograft|in_vivo|N/A|N/A|GSK2879552|Small Molecule
GSM1619012|N/A|N/A|N/A|N/A|N/A|Small Cell Lung Carcinoma|Lung|SCLC patient derived xenograft|in_vivo|N/A|N/A|GSK2879552|Small Molecule
GSM1619013|N/A|N/A|N/A|N/A|N/A|Small Cell Lung Carcinoma|Lung|SCLC patient derived xenograft|in_vivo|N/A|N/A|GSK2879552|Small Molecule
GSM1619014|N/A|N/A|N/A|N/A|N/A|Small Cell Lung Carcinoma|Lung|NCI-H1048|in_vitro|N/A|N/A|GSK2879552|Small Molecule
GSM1619015|N/A|N/A|N/A|N/A|N/A|Small Cell Lung Carcinoma|Lung|NCI-H1092|in_vitro|N/A|N/A|GSK2879552|Small Molecule
GSM1619016|N/A|N/A|N/A|N/A|N/A|Small Cell Lung Carcinoma|Lung|NCI-H187|in_vitro|N/A|N/A|GSK2879552|Small Molecule
GSM1619017|N/A|N/A|N/A|N/A|N/A|Small Cell Lung Carcinoma|Lung|NCI-H1930|in_vitro|N/A|N/A|GSK2879552|Small Molecule
GSM1619018|N/A|N/A|N/A|N/A|N/A|Small Cell Lung Carcinoma|Lung|NCI-H2081|in_vitro|N/A|N/A|GSK2879552|Small Molecule
GSM1619019|N/A|N/A|N/A|N/A|N/A|Small Cell Lung Carcinoma|Lung|NCI-H2171|in_vitro|N/A|N/A|GSK2879552|Small Molecule
GSM1619020|N/A|N/A|N/A|N/A|N/A|Small Cell Lung Carcinoma|Lung|NCI-H446|in_vitro|N/A|N/A|GSK2879552|Small Molecule
GSM1619021|N/A|N/A|N/A|N/A|N/A|Small Cell Lung Carcinoma|Lung|NCI-H510|in_vitro|N/A|N/A|GSK2879552|Small Molecule
GSM1619022|N/A|N/A|N/A|N/A|N/A|Small Cell Lung Carcinoma|Lung|NCI-H524|in_vitro|N/A|N/A|GSK2879552|Small Molecule
GSM1619023|N/A|N/A|N/A|N/A|N/A|Small Cell Lung Carcinoma|Lung|NCI-H526|in_vitro|N/A|N/A|GSK2879552|Small Molecule
GSM1619024|N/A|N/A|N/A|N/A|N/A|Small Cell Lung Carcinoma|Lung|NCI-H69|in_vitro|N/A|N/A|GSK2879552|Small Molecule
GSM1619025|N/A|N/A|N/A|N/A|N/A|Small Cell Lung Carcinoma|Lung|NCI-H82|in_vitro|N/A|N/A|GSK2879552|Small Molecule
GSM1619026|N/A|N/A|N/A|N/A|N/A|Small Cell Lung Carcinoma|Lung|SCLC3|in_vitro|N/A|N/A|GSK2879552|Small Molecule
GSM1619027|N/A|N/A|N/A|N/A|N/A|Small Cell Lung Carcinoma|Lung|SHP77|in_vitro|N/A|N/A|GSK2879552|Small Molecule
GSM1619029|N/A|N/A|N/A|N/A|N/A|Small Cell Lung Carcinoma|Lung|SCLC patient tumor|in_vivo|N/A|N/A|GSK2879552|Small Molecule
GSM1619030|N/A|N/A|N/A|N/A|N/A|Small Cell Lung Carcinoma|Lung|SCLC patient tumor|in_vivo|N/A|N/A|GSK2879552|Small Molecule
GSM1619031|N/A|N/A|N/A|N/A|N/A|Small Cell Lung Carcinoma|Lung|SCLC patient tumor|in_vivo|N/A|N/A|GSK2879552|Small Molecule
GSM1619032|N/A|N/A|N/A|N/A|N/A|Small Cell Lung Carcinoma|Lung|SCLC patient tumor|in_vivo|N/A|N/A|GSK2879552|Small Molecule
GSM1619033|N/A|N/A|N/A|N/A|N/A|Small Cell Lung Carcinoma|Lung|SCLC patient tumor|in_vivo|N/A|N/A|GSK2879552|Small Molecule
GSM1619034|N/A|N/A|N/A|N/A|N/A|Small Cell Lung Carcinoma|Lung|SCLC patient tumor|in_vivo|N/A|N/A|GSK2879552|Small Molecule
GSM1619035|N/A|N/A|N/A|N/A|N/A|Small Cell Lung Carcinoma|Lung|SCLC patient tumor|in_vivo|N/A|N/A|GSK2879552|Small Molecule
GSM1619036|N/A|N/A|N/A|N/A|N/A|Small Cell Lung Carcinoma|Lung|SCLC patient tumor|in_vivo|N/A|N/A|GSK2879552|Small Molecule
GSM1619037|N/A|N/A|N/A|N/A|N/A|Small Cell Lung Carcinoma|Lung|SCLC patient tumor|in_vivo|N/A|N/A|GSK2879552|Small Molecule
GSM1619038|N/A|N/A|N/A|N/A|N/A|Small Cell Lung Carcinoma|Lung|SCLC patient tumor|in_vivo|N/A|N/A|GSK2879552|Small Molecule
GSM1619039|N/A|N/A|N/A|N/A|N/A|Small Cell Lung Carcinoma|Lung|SCLC patient tumor|in_vivo|N/A|N/A|GSK2879552|Small Molecule
