GSM4252158|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252159|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252160|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252161|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252162|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252163|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252164|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252165|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252166|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252167|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252168|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252169|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252170|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252171|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252172|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252173|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252174|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252175|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252176|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252177|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252178|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252179|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252180|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252181|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252182|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252183|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252184|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252185|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252186|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252187|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252188|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252189|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252190|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252191|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252192|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252193|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252194|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252195|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252196|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252197|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252198|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252199|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252200|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252201|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252202|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252203|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252204|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252205|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252206|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252207|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252208|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252209|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252210|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252211|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252212|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252213|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4252214|N/A|N/A|N/A|N/A|N/A|N/A|Pancreas|N/A|in_vitro|N/A|N/A|N/A|N/A
