GSM4307624|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307625|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307626|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307627|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307628|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307629|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307630|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307631|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307632|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307633|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307634|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307635|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307636|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307637|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307638|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307639|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307640|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307641|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307642|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307643|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307644|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307645|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307646|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307647|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307648|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307649|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307650|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307651|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307652|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307653|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307654|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307655|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307656|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307657|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307658|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307659|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307660|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307661|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307662|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307663|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307664|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307665|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307666|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307668|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307672|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307677|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307678|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307679|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307680|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307681|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307682|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307683|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307684|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307685|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307686|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307687|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307688|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307689|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307690|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307691|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307692|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307693|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307694|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307695|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307696|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
GSM4307697|N/A|N/A|N/A|N/A|N/A|small cell lung cancer|Lung|N/A|in_vitro|N/A|N/A|N/A|Disease
