GSM4760498|N/A|N/A|N/A|N/A|N/A|benign prostate tissue|Prostate|N/A|N/A|N/A|N/A|N/A|N/A
GSM4760499|N/A|N/A|N/A|N/A|N/A|benign prostate tissue|Prostate|N/A|N/A|N/A|N/A|N/A|N/A
GSM4760500|N/A|N/A|N/A|N/A|N/A|benign prostate tissue|Prostate|N/A|N/A|N/A|N/A|N/A|N/A
GSM4760501|N/A|N/A|N/A|N/A|N/A|benign prostate tissue|Prostate|N/A|N/A|N/A|N/A|N/A|N/A
GSM4760502|N/A|N/A|N/A|N/A|N/A|benign prostate tissue|Prostate|N/A|N/A|N/A|N/A|N/A|N/A
GSM4760503|N/A|N/A|N/A|N/A|N/A|benign prostate tissue|Prostate|N/A|N/A|N/A|N/A|N/A|N/A
GSM4760504|N/A|N/A|N/A|N/A|N/A|benign prostate tissue|Prostate|N/A|N/A|N/A|N/A|N/A|N/A
GSM4760505|N/A|N/A|N/A|N/A|N/A|benign prostate tissue|Prostate|N/A|N/A|N/A|N/A|N/A|N/A
GSM4760506|N/A|N/A|N/A|N/A|N/A|benign prostate tissue|Prostate|N/A|N/A|N/A|N/A|N/A|N/A
GSM4760507|N/A|N/A|N/A|N/A|N/A|benign prostate tissue|Prostate|N/A|N/A|N/A|N/A|N/A|N/A
GSM4760508|N/A|N/A|N/A|N/A|N/A|proliferative inflammatory atrophy tissue|Prostate|N/A|N/A|N/A|N/A|N/A|N/A
GSM4760509|N/A|N/A|N/A|N/A|N/A|proliferative inflammatory atrophy tissue|Prostate|N/A|N/A|N/A|N/A|N/A|N/A
GSM4760510|N/A|N/A|N/A|N/A|N/A|proliferative inflammatory atrophy tissue|Prostate|N/A|N/A|N/A|N/A|N/A|N/A
GSM4760511|N/A|N/A|N/A|N/A|N/A|proliferative inflammatory atrophy tissue|Prostate|N/A|N/A|N/A|N/A|N/A|N/A
GSM4760512|N/A|N/A|N/A|N/A|N/A|proliferative inflammatory atrophy tissue|Prostate|N/A|N/A|N/A|N/A|N/A|N/A
GSM4760513|N/A|N/A|N/A|N/A|N/A|proliferative inflammatory atrophy tissue|Prostate|N/A|N/A|N/A|N/A|N/A|N/A
GSM4760514|N/A|N/A|N/A|N/A|N/A|proliferative inflammatory atrophy tissue|Prostate|N/A|N/A|N/A|N/A|N/A|N/A
GSM4760515|N/A|N/A|N/A|N/A|N/A|high grade prostatic intra-epithelial neoplasia tissue|Prostate|N/A|N/A|N/A|N/A|N/A|N/A
GSM4760516|N/A|N/A|N/A|N/A|N/A|high grade prostatic intra-epithelial neoplasia tissue|Prostate|N/A|N/A|N/A|N/A|N/A|N/A
GSM4760517|N/A|N/A|N/A|N/A|N/A|high grade prostatic intra-epithelial neoplasia tissue|Prostate|N/A|N/A|N/A|N/A|N/A|N/A
GSM4760518|N/A|N/A|N/A|N/A|N/A|high grade prostatic intra-epithelial neoplasia tissue|Prostate|N/A|N/A|N/A|N/A|N/A|N/A
GSM4760519|N/A|N/A|N/A|N/A|N/A|high grade prostatic intra-epithelial neoplasia tissue|Prostate|N/A|N/A|N/A|N/A|N/A|N/A
GSM4760520|N/A|N/A|N/A|N/A|N/A|indolent prostate cancer tissue|Prostate|N/A|N/A|N/A|N/A|N/A|N/A
GSM4760521|N/A|N/A|N/A|N/A|N/A|indolent prostate cancer tissue|Prostate|N/A|N/A|N/A|N/A|N/A|N/A
GSM4760522|N/A|N/A|N/A|N/A|N/A|indolent prostate cancer tissue|Prostate|N/A|N/A|N/A|N/A|N/A|N/A
GSM4760523|N/A|N/A|N/A|N/A|N/A|indolent prostate cancer tissue|Prostate|N/A|N/A|N/A|N/A|N/A|N/A
GSM4760524|N/A|N/A|N/A|N/A|N/A|indolent prostate cancer tissue|Prostate|N/A|N/A|N/A|N/A|N/A|N/A
GSM4760525|N/A|N/A|N/A|N/A|N/A|indolent prostate cancer tissue|Prostate|N/A|N/A|N/A|N/A|N/A|N/A
GSM4760526|N/A|N/A|N/A|N/A|N/A|indolent prostate cancer tissue|Prostate|N/A|N/A|N/A|N/A|N/A|N/A
GSM4760527|N/A|N/A|N/A|N/A|N/A|indolent prostate cancer tissue|Prostate|N/A|N/A|N/A|N/A|N/A|N/A
GSM4760528|N/A|N/A|N/A|N/A|N/A|indolent prostate cancer tissue|Prostate|N/A|N/A|N/A|N/A|N/A|N/A
GSM4760529|N/A|N/A|N/A|N/A|N/A|aggressive prostate cancer tissue|Prostate|N/A|N/A|N/A|N/A|N/A|N/A
GSM4760530|N/A|N/A|N/A|N/A|N/A|aggressive prostate cancer tissue|Prostate|N/A|N/A|N/A|N/A|N/A|N/A
GSM4760531|N/A|N/A|N/A|N/A|N/A|aggressive prostate cancer tissue|Prostate|N/A|N/A|N/A|N/A|N/A|N/A
GSM4760532|N/A|N/A|N/A|N/A|N/A|aggressive prostate cancer tissue|Prostate|N/A|N/A|N/A|N/A|N/A|N/A
GSM4760533|N/A|N/A|N/A|N/A|N/A|aggressive prostate cancer tissue|Prostate|N/A|N/A|N/A|N/A|N/A|N/A
GSM4760534|N/A|N/A|N/A|N/A|N/A|aggressive prostate cancer tissue|Prostate|N/A|N/A|N/A|N/A|N/A|N/A
GSM4760535|N/A|N/A|N/A|N/A|N/A|aggressive prostate cancer tissue|Prostate|N/A|N/A|N/A|N/A|N/A|N/A
GSM4760536|N/A|N/A|N/A|N/A|N/A|aggressive prostate cancer tissue|Prostate|N/A|N/A|N/A|N/A|N/A|N/A
GSM4760537|N/A|N/A|N/A|N/A|N/A|metastatic prostate cancer tissue|Prostate|N/A|N/A|N/A|N/A|N/A|N/A
GSM4760538|N/A|N/A|N/A|N/A|N/A|metastatic prostate cancer tissue|Prostate|N/A|N/A|N/A|N/A|N/A|N/A
GSM4760539|N/A|N/A|N/A|N/A|N/A|metastatic prostate cancer tissue|Prostate|N/A|N/A|N/A|N/A|N/A|N/A
GSM4760540|N/A|N/A|N/A|N/A|N/A|metastatic prostate cancer tissue|Prostate|N/A|N/A|N/A|N/A|N/A|N/A
