GSM4732766|N/A|N/A|M|N/A|N/A|Testicular Germ Cell Tumors|Testis|Embryonic Carcinoma|in_vitro|ctrl|Cisplatin Sensitive Group|Cisplatin|None
GSM4732767|N/A|N/A|M|N/A|N/A|Testicular Germ Cell Tumors|Testis|Embryonic Carcinoma|in_vitro|ctrl|Cisplatin Sensitive Group|Cisplatin|None
GSM4732768|N/A|N/A|M|N/A|N/A|Testicular Germ Cell Tumors|Testis|Embryonic Carcinoma|in_vitro|ctrl|Cisplatin Sensitive Group|Cisplatin|None
GSM4732769|N/A|N/A|M|N/A|N/A|Testicular Germ Cell Tumors|Testis|Embryonic Carcinoma|in_vitro|case|Cisplatin Resistant Group|Cisplatin|Disease
GSM4732770|N/A|N/A|M|N/A|N/A|Testicular Germ Cell Tumors|Testis|Embryonic Carcinoma|in_vitro|case|Cisplatin Resistant Group|Cisplatin|Disease
GSM4732771|N/A|N/A|M|N/A|N/A|Testicular Germ Cell Tumors|Testis|Embryonic Carcinoma|in_vitro|case|Cisplatin Resistant Group|Cisplatin|Disease
GSM4732772|N/A|N/A|M|N/A|N/A|Testicular Germ Cell Tumors|Testis|Embryonic Carcinoma|in_vitro|ctrl|Cisplatin Sensitive Group|Cisplatin|None
GSM4732773|N/A|N/A|M|N/A|N/A|Testicular Germ Cell Tumors|Testis|Embryonic Carcinoma|in_vitro|ctrl|Cisplatin Sensitive Group|Cisplatin|None
GSM4732774|N/A|N/A|M|N/A|N/A|Testicular Germ Cell Tumors|Testis|Embryonic Carcinoma|in_vitro|ctrl|Cisplatin Sensitive Group|Cisplatin|None
GSM4732775|N/A|N/A|M|N/A|N/A|Testicular Germ Cell Tumors|Testis|Embryonic Carcinoma|in_vitro|case|Cisplatin Resistant Group|Cisplatin|Disease
GSM4732776|N/A|N/A|M|N/A|N/A|Testicular Germ Cell Tumors|Testis|Embryonic Carcinoma|in_vitro|case|Cisplatin Resistant Group|Cisplatin|Disease
GSM4732777|N/A|N/A|M|N/A|N/A|Testicular Germ Cell Tumors|Testis|Embryonic Carcinoma|in_vitro|case|Cisplatin Resistant Group|Cisplatin|Disease
GSM4732778|N/A|N/A|M|N/A|N/A|Testicular Germ Cell Tumors|Testis|Embryonic Carcinoma|in_vitro|case|Cisplatin Resistant Group|Cisplatin|Disease
GSM4732779|N/A|N/A|M|N/A|N/A|Testicular Germ Cell Tumors|Testis|Embryonic Carcinoma|in_vitro|case|Cisplatin Resistant Group|Cisplatin|Disease
GSM4732780|N/A|N/A|M|N/A|N/A|Testicular Germ Cell Tumors|Testis|Embryonic Carcinoma|in_vitro|case|Cisplatin Resistant Group|Cisplatin|Disease
GSM4732781|N/A|N/A|M|N/A|N/A|Testicular Germ Cell Tumors|Testis|Embryonic Carcinoma|in_vitro|ctrl|Cisplatin Sensitive Group|Cisplatin|None
GSM4732782|N/A|N/A|M|N/A|N/A|Testicular Germ Cell Tumors|Testis|Embryonic Carcinoma|in_vitro|ctrl|Cisplatin Sensitive Group|Cisplatin|None
GSM4732783|N/A|N/A|M|N/A|N/A|Testicular Germ Cell Tumors|Testis|Embryonic Carcinoma|in_vitro|ctrl|Cisplatin Sensitive Group|Cisplatin|None
GSM4732784|N/A|N/A|M|N/A|N/A|Testicular Germ Cell Tumors|Testis|Embryonic Carcinoma|in_vitro|case|Cisplatin Resistant Group|Cisplatin|Disease
GSM4732785|N/A|N/A|M|N/A|N/A|Testicular Germ Cell Tumors|Testis|Embryonic Carcinoma|in_vitro|case|Cisplatin Resistant Group|Cisplatin|Disease
GSM4732786|N/A|N/A|M|N/A|N/A|Testicular Germ Cell Tumors|Testis|Embryonic Carcinoma|in_vitro|case|Cisplatin Resistant Group|Cisplatin|Disease
