GSM2152504|N/A|N/A|F|N/A|N/A|Healthy|Ovary|N/A|in_vivo|ctrl|Control|N/A|None
GSM2152505|N/A|N/A|F|N/A|N/A|Healthy|Ovary|N/A|in_vivo|ctrl|Control|N/A|None
GSM2152506|N/A|N/A|F|N/A|N/A|Healthy|Ovary|N/A|in_vivo|ctrl|Control|N/A|None
GSM2152507|N/A|N/A|F|N/A|N/A|Healthy|Ovary|N/A|in_vivo|ctrl|Control|N/A|None
GSM2152508|N/A|N/A|F|N/A|N/A|Healthy|Ovary|N/A|in_vivo|ctrl|Control|N/A|None
GSM2152509|N/A|N/A|F|N/A|N/A|Healthy|Ovary|N/A|in_vivo|ctrl|Control|N/A|None
GSM2152510|N/A|N/A|F|N/A|N/A|Healthy|Ovary|N/A|in_vivo|ctrl|Control|N/A|None
GSM2152511|N/A|N/A|F|N/A|N/A|Healthy|Ovary|N/A|in_vivo|ctrl|Control|N/A|None
GSM2152512|N/A|N/A|F|N/A|N/A|Healthy|Ovary|N/A|in_vivo|ctrl|Control|N/A|None
GSM2152513|N/A|N/A|F|N/A|N/A|Healthy|Ovary|N/A|in_vivo|ctrl|Control|N/A|None
GSM2152514|N/A|N/A|F|N/A|N/A|Healthy|Ovary|N/A|in_vivo|ctrl|Control|N/A|None
GSM2152515|N/A|N/A|F|N/A|N/A|Healthy|Ovary|N/A|in_vivo|ctrl|Control|N/A|None
GSM2152516|N/A|N/A|F|N/A|N/A|Healthy|Ovary|N/A|in_vivo|ctrl|Control|N/A|None
GSM2152517|N/A|N/A|F|N/A|N/A|Healthy|Ovary|N/A|in_vivo|ctrl|Control|N/A|None
GSM2152518|N/A|N/A|F|N/A|N/A|Healthy|Ovary|N/A|in_vivo|case|Decitabine|Decitabine|Small Molecule
GSM2152519|N/A|N/A|F|N/A|N/A|Healthy|Ovary|N/A|in_vivo|case|Decitabine|Decitabine|Small Molecule
GSM2152520|N/A|N/A|F|N/A|N/A|Healthy|Ovary|N/A|in_vivo|case|Decitabine|Decitabine|Small Molecule
GSM2152521|N/A|N/A|F|N/A|N/A|Healthy|Ovary|N/A|in_vivo|case|Cisplatin|Cisplatin|Small Molecule
GSM2152522|N/A|N/A|F|N/A|N/A|Healthy|Ovary|N/A|in_vivo|case|Cisplatin|Cisplatin|Small Molecule
GSM2152523|N/A|N/A|F|N/A|N/A|Healthy|Ovary|N/A|in_vivo|case|Cisplatin|Cisplatin|Small Molecule
GSM2152524|N/A|N/A|F|N/A|N/A|N/A|Cells|SKOV3|in_vitro|ctrl|Control|DMSO|None
GSM2152525|N/A|N/A|F|N/A|N/A|N/A|Cells|SKOV3|in_vitro|case|Decitabine|Decitabine|Small Molecule
