GSM5777425|N/A|N/A|M|N/A|N/A|Acute Myelogenous Leukemia|Cells|MOLM-13|in_vitro|ctrl|Parental MOLM-13|ABT-199|Small Molecule
GSM5777426|N/A|N/A|M|N/A|N/A|Acute Myelogenous Leukemia|Cells|MOLM-13|in_vitro|ctrl|Parental MOLM-13|ABT-199|Small Molecule
GSM5777427|N/A|N/A|M|N/A|N/A|Acute Myelogenous Leukemia|Cells|MOLM-13|in_vitro|ctrl|Parental MOLM-13|ABT-199|Small Molecule
GSM5777428|N/A|N/A|M|N/A|N/A|Acute Myelogenous Leukemia|Cells|MOLM-13|in_vitro|ctrl|Parental MOLM-13|ABT-199|Small Molecule
GSM5777429|N/A|N/A|M|N/A|N/A|Acute Myelogenous Leukemia|Cells|MOLM-13|in_vitro|case|Resistant MOLM-13|ABT-199|Small Molecule
GSM5777430|N/A|N/A|M|N/A|N/A|Acute Myelogenous Leukemia|Cells|MOLM-13|in_vitro|case|Resistant MOLM-13|ABT-199|Small Molecule
GSM5777431|N/A|N/A|M|N/A|N/A|Acute Myelogenous Leukemia|Cells|MOLM-13|in_vitro|case|Resistant MOLM-13|ABT-199|Small Molecule
GSM5777432|N/A|N/A|M|N/A|N/A|Acute Myelogenous Leukemia|Cells|MOLM-13|in_vitro|case|Resistant MOLM-13|ABT-199|Small Molecule
GSM5777433|N/A|N/A|M|N/A|N/A|Acute Myelogenous Leukemia|Cells|MOLM-13|in_vitro|case|Resistant MOLM-13 S2|ABT-199|Small Molecule
GSM5777434|N/A|N/A|M|N/A|N/A|Acute Myelogenous Leukemia|Cells|MOLM-13|in_vitro|case|Resistant MOLM-13 S2|ABT-199|Small Molecule
GSM5777435|N/A|N/A|M|N/A|N/A|Acute Myelogenous Leukemia|Cells|MOLM-13|in_vitro|case|Resistant MOLM-13 S2|ABT-199|Small Molecule
GSM5777436|N/A|N/A|M|N/A|N/A|Acute Myelogenous Leukemia|Cells|MOLM-13|in_vitro|case|Resistant MOLM-13 S5|ABT-199|Small Molecule
GSM5777437|N/A|N/A|M|N/A|N/A|Acute Myelogenous Leukemia|Cells|MOLM-13|in_vitro|case|Resistant MOLM-13 S5|ABT-199|Small Molecule
GSM5777438|N/A|N/A|M|N/A|N/A|Acute Myelogenous Leukemia|Cells|MOLM-13|in_vitro|case|Resistant MOLM-13 S5|ABT-199|Small Molecule
GSM5777439|N/A|N/A|M|N/A|N/A|Acute Myelogenous Leukemia|Cells|MOLM-13|in_vitro|case|Resistant MOLM-13 S6|ABT-199|Small Molecule
GSM5777440|N/A|N/A|M|N/A|N/A|Acute Myelogenous Leukemia|Cells|MOLM-13|in_vitro|case|Resistant MOLM-13 S6|ABT-199|Small Molecule
GSM5777441|N/A|N/A|M|N/A|N/A|Acute Myelogenous Leukemia|Cells|MOLM-13|in_vitro|case|Resistant MOLM-13 S6|ABT-199|Small Molecule
GSM5777442|N/A|N/A|M|N/A|N/A|Acute Myelogenous Leukemia|Cells|MOLM-13|in_vitro|case|Resistant MOLM-13 S6|ABT-199|Small Molecule
GSM5777443|N/A|N/A|M|N/A|N/A|Acute Myelogenous Leukemia|Cells|MV-4-11|in_vitro|ctrl|Parental MV-4-11|ABT-199|Small Molecule
GSM5777444|N/A|N/A|M|N/A|N/A|Acute Myelogenous Leukemia|Cells|MV-4-11|in_vitro|ctrl|Parental MV-4-11|ABT-199|Small Molecule
GSM5777445|N/A|N/A|M|N/A|N/A|Acute Myelogenous Leukemia|Cells|MV-4-11|in_vitro|ctrl|Parental MV-4-11|ABT-199|Small Molecule
GSM5777446|N/A|N/A|M|N/A|N/A|Acute Myelogenous Leukemia|Cells|MV-4-11|in_vitro|case|Resistant MV-4-11|ABT-199|Small Molecule
GSM5777447|N/A|N/A|M|N/A|N/A|Acute Myelogenous Leukemia|Cells|MV-4-11|in_vitro|case|Resistant MV-4-11|ABT-199|Small Molecule
GSM5777448|N/A|N/A|M|N/A|N/A|Acute Myelogenous Leukemia|Cells|MV-4-11|in_vitro|case|Resistant MV-4-11|ABT-199|Small Molecule
GSM5777449|N/A|N/A|M|N/A|N/A|Acute Myelogenous Leukemia|Cells|OCI-AML2|in_vitro|ctrl|Parental OCI-AML2|ABT-199|Small Molecule
GSM5777450|N/A|N/A|M|N/A|N/A|Acute Myelogenous Leukemia|Cells|OCI-AML2|in_vitro|ctrl|Parental OCI-AML2|ABT-199|Small Molecule
GSM5777451|N/A|N/A|M|N/A|N/A|Acute Myelogenous Leukemia|Cells|OCI-AML2|in_vitro|ctrl|Parental OCI-AML2|ABT-199|Small Molecule
GSM5777452|N/A|N/A|M|N/A|N/A|Acute Myelogenous Leukemia|Cells|OCI-AML2|in_vitro|case|Resistant OCI-AML2|ABT-199|Small Molecule
GSM5777453|N/A|N/A|M|N/A|N/A|Acute Myelogenous Leukemia|Cells|OCI-AML2|in_vitro|case|Resistant OCI-AML2|ABT-199|Small Molecule
GSM5777454|N/A|N/A|M|N/A|N/A|Acute Myelogenous Leukemia|Cells|OCI-AML2|in_vitro|case|Resistant OCI-AML2|ABT-199|Small Molecule
GSM5777455|N/A|N/A|M|N/A|N/A|Acute Myelogenous Leukemia|Cells|OCI-AML2|in_vitro|case|Resistant OCI-AML2 S1|ABT-199|Small Molecule
GSM5777456|N/A|N/A|M|N/A|N/A|Acute Myelogenous Leukemia|Cells|OCI-AML2|in_vitro|case|Resistant OCI-AML2 S1|ABT-199|Small Molecule
GSM5777457|N/A|N/A|M|N/A|N/A|Acute Myelogenous Leukemia|Cells|OCI-AML2|in_vitro|case|Resistant OCI-AML2 S1|ABT-199|Small Molecule
GSM5777458|N/A|N/A|M|N/A|N/A|Acute Myelogenous Leukemia|Cells|OCI-AML2|in_vitro|case|Resistant OCI-AML2 S2|ABT-199|Small Molecule
GSM5777459|N/A|N/A|M|N/A|N/A|Acute Myelogenous Leukemia|Cells|OCI-AML2|in_vitro|case|Resistant OCI-AML2 S2|ABT-199|Small Molecule
GSM5777460|N/A|N/A|M|N/A|N/A|Acute Myelogenous Leukemia|Cells|OCI-AML2|in_vitro|case|Resistant OCI-AML2 S2|ABT-199|Small Molecule
GSM5777461|N/A|N/A|M|N/A|N/A|Acute Myelogenous Leukemia|Cells|OCI-AML2|in_vitro|case|Resistant OCI-AML2 S8|ABT-199|Small Molecule
GSM5777462|N/A|N/A|M|N/A|N/A|Acute Myelogenous Leukemia|Cells|OCI-AML2|in_vitro|case|Resistant OCI-AML2 S8|ABT-199|Small Molecule
GSM5777463|N/A|N/A|M|N/A|N/A|Acute Myelogenous Leukemia|Cells|OCI-AML2|in_vitro|case|Resistant OCI-AML2 S8|ABT-199|Small Molecule
