GSM1231468|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1231469|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1231470|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1231471|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1231472|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1231473|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1231474|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1231475|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1231476|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1231477|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1231478|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1231479|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1231480|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1231481|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1231482|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1231483|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1231484|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1231485|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1231486|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1231487|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1231488|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1231489|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1231490|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1231491|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1231492|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1231493|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1231494|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1231495|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1231496|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1231497|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1231498|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1231499|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1231500|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1231501|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1231502|N/A|N/A|N/A|N/A|N/A|N/A|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
