GSM1077281|N/A|N/A|N/A|N/A|N/A|Healthy|Whole Blood|N/A|in_vitro|ctrl|D0|N/A|Disease
GSM1077282|N/A|N/A|N/A|N/A|N/A|Healthy|Whole Blood|N/A|in_vitro|ctrl|D3|N/A|Disease
GSM1077283|N/A|N/A|N/A|N/A|N/A|Healthy|Whole Blood|N/A|in_vitro|ctrl|D7|N/A|Disease
GSM1077284|N/A|N/A|N/A|N/A|N/A|Healthy|Whole Blood|N/A|in_vitro|ctrl|D10|N/A|Disease
GSM1077285|N/A|N/A|N/A|N/A|N/A|Healthy|Whole Blood|N/A|in_vitro|ctrl|D13|N/A|Disease
GSM1077286|N/A|N/A|N/A|N/A|N/A|Healthy|Whole Blood|N/A|in_vitro|ctrl|D16|N/A|Disease
GSM1077287|N/A|N/A|N/A|N/A|N/A|Healthy|Whole Blood|N/A|in_vitro|ctrl|D0|N/A|Disease
GSM1077288|N/A|N/A|N/A|N/A|N/A|Healthy|Whole Blood|N/A|in_vitro|ctrl|D3|N/A|Disease
GSM1077289|N/A|N/A|N/A|N/A|N/A|Healthy|Whole Blood|N/A|in_vitro|ctrl|D7|N/A|Disease
GSM1077290|N/A|N/A|N/A|N/A|N/A|Healthy|Whole Blood|N/A|in_vitro|ctrl|D10|N/A|Disease
GSM1077291|N/A|N/A|N/A|N/A|N/A|Healthy|Whole Blood|N/A|in_vitro|ctrl|D13|N/A|Disease
GSM1077292|N/A|N/A|N/A|N/A|N/A|Healthy|Whole Blood|N/A|in_vitro|ctrl|D16|N/A|Disease
