GSM4955130|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|ctrl|Group2|N/A|Environmental
GSM4955131|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|case|Group1|N/A|Environmental
GSM4955132|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|ctrl|Group2|N/A|Environmental
GSM4955133|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|ctrl|Group2|N/A|Environmental
GSM4955134|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|ctrl|Group2|N/A|Environmental
GSM4955135|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|ctrl|Group2|N/A|Environmental
GSM4955136|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|ctrl|Group2|N/A|Environmental
GSM4955137|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|case|Group1|N/A|Environmental
GSM4955138|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|ctrl|Group2|N/A|Environmental
GSM4955139|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|case|Group1|N/A|Environmental
GSM4955140|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|ctrl|Group2|N/A|Environmental
GSM4955141|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|case|Group1|N/A|Environmental
GSM4955142|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|case|Group1|N/A|Environmental
GSM4955143|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|case|Group1|N/A|Environmental
GSM4955144|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|case|Group1|N/A|Environmental
GSM4955145|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|case|Group1|N/A|Environmental
GSM4955146|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|ctrl|Group2|N/A|Environmental
GSM4955147|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|case|Group1|N/A|Environmental
GSM4955148|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|ctrl|Group2|N/A|Environmental
GSM4955149|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|case|Group1|N/A|Environmental
GSM4955150|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|case|Group1|N/A|Environmental
GSM4955151|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|ctrl|Group2|N/A|Environmental
GSM4955152|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|case|Group1|N/A|Environmental
GSM4955153|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|ctrl|Group2|N/A|Environmental
GSM4955154|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|ctrl|Group2|N/A|Environmental
GSM4955155|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|case|Group1|N/A|Environmental
GSM4955156|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|case|Group1|N/A|Environmental
GSM4955157|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|case|Group1|N/A|Environmental
GSM4955158|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|case|Group1|N/A|Environmental
