GSM1095586|N/A|N/A|N/A|N/A|N/A|N/A|Prostate|Du145|in_vitro|N/A|N/A|N/A|N/A
GSM1095628|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095622|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095570|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095584|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095518|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095487|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095605|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095630|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095516|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095530|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095602|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095471|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095452|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095632|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095613|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095493|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095527|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095469|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095479|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095559|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095543|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095615|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095553|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095611|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095445|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095460|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095455|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095581|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095556|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095561|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095450|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095494|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095498|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095468|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095511|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095453|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095545|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095567|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095557|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095472|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095612|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095623|N/A|N/A|N/A|N/A|N/A|N/A|Prostate|LNcap|in_vitro|N/A|N/A|N/A|N/A
GSM1095627|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095463|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095629|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095506|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095555|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095606|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095447|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095535|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095484|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095617|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095461|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095523|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095609|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095482|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095497|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095563|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095466|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095531|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095536|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095474|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095618|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095564|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095446|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095590|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095596|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095625|N/A|N/A|N/A|N/A|N/A|N/A|Prostate|PC3|in_vitro|N/A|N/A|N/A|N/A
GSM1095491|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095573|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095582|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095459|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095514|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095551|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095529|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095520|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095470|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095554|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095483|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095501|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095457|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095577|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095534|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095616|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095565|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095578|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095507|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095560|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095599|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095587|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095464|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095549|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095477|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095480|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095558|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095502|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095541|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095624|N/A|N/A|N/A|N/A|N/A|N/A|Prostate|Lncap|in_vitro|N/A|N/A|N/A|N/A
GSM1095589|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095526|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095538|N/A|N/A|N/A|N/A|N/A|Healthy|Prostate|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM1095601|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095476|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
GSM1095614|N/A|N/A|N/A|N/A|N/A|Prostate Cancer|Prostate|N/A|in_vivo|case|N/A|N/A|Disease
