GSM1404067|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|ctrl|N/A|N/A|Disease
GSM1404015|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|case|CIMP-A|N/A|Genetic
GSM1404126|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|case|CIMP-O|N/A|Genetic
GSM1404030|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|case|CIMP-A|N/A|Genetic
GSM1404032|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|case|CIMP-A|N/A|Genetic
GSM1404050|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|case|CIMP-A|N/A|Genetic
GSM1404143|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|case|CIMP-O|N/A|Genetic
GSM1404179|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|case|CIMP-O|N/A|Genetic
GSM1403966|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|case|CIMP-A|N/A|Genetic
GSM1404092|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|ctrl|N/A|N/A|Disease
GSM1404153|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|case|CIMP-O|N/A|Genetic
GSM1404082|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|ctrl|N/A|N/A|Disease
GSM1404001|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|case|CIMP-A|N/A|Genetic
GSM1404076|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|ctrl|N/A|N/A|Disease
GSM1404149|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|case|CIMP-O|N/A|Genetic
GSM1404174|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|case|CIMP-O|N/A|Genetic
GSM1403997|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|case|CIMP-A|N/A|Genetic
GSM1403972|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|case|CIMP-A|N/A|Genetic
GSM1404173|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|case|CIMP-O|N/A|Genetic
GSM1403978|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|case|CIMP-A|N/A|Genetic
GSM1404112|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|case|CIMP-O|N/A|Genetic
GSM1404103|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|ctrl|N/A|N/A|Disease
GSM1404025|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|case|CIMP-A|N/A|Genetic
GSM1404023|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|case|CIMP-A|N/A|Genetic
GSM1403965|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|case|CIMP-A|N/A|Genetic
GSM1403984|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|case|CIMP-A|N/A|Genetic
GSM1404041|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|case|CIMP-A|N/A|Genetic
GSM1404120|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|case|CIMP-O|N/A|Genetic
GSM1404006|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|case|CIMP-A|N/A|Genetic
GSM1404040|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|case|CIMP-A|N/A|Genetic
GSM1404071|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|ctrl|N/A|N/A|Disease
GSM1404159|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|case|CIMP-O|N/A|Genetic
GSM1404170|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|case|CIMP-O|N/A|Genetic
GSM1404139|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|case|CIMP-O|N/A|Genetic
GSM1404054|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|case|CIMP-A|N/A|Genetic
GSM1404094|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|ctrl|N/A|N/A|Disease
GSM1404073|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|ctrl|N/A|N/A|Disease
GSM1404169|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|case|CIMP-O|N/A|Genetic
GSM1404077|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|ctrl|N/A|N/A|Disease
GSM1404106|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|case|CIMP-O|N/A|Genetic
GSM1403998|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|case|CIMP-A|N/A|Genetic
GSM1404141|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|case|CIMP-O|N/A|Genetic
GSM1403999|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|case|CIMP-A|N/A|Genetic
GSM1404065|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|ctrl|N/A|N/A|Disease
GSM1403970|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|case|CIMP-A|N/A|Genetic
GSM1404068|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|ctrl|N/A|N/A|Disease
GSM1404107|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|case|CIMP-O|N/A|Genetic
GSM1404104|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|ctrl|N/A|N/A|Disease
GSM1404154|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|case|CIMP-O|N/A|Genetic
GSM1404070|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|ctrl|N/A|N/A|Disease
GSM1404047|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|case|CIMP-A|N/A|Genetic
GSM1404187|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|case|CIMP-O|N/A|Genetic
GSM1404060|N/A|N/A|N/A|N/A|N/A|N/A|Brain|N/A|in_vivo|ctrl|N/A|N/A|Disease
