GSM1281444|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|Nuclear Transfer Derived|in_vitro|N/A|N/A|N/A|Genetic
GSM1281445|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|Nuclear Transfer Derived|in_vitro|N/A|N/A|N/A|Genetic
GSM1281446|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|Nuclear Transfer Derived|in_vitro|N/A|N/A|N/A|Genetic
GSM1281447|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|Nuclear Transfer Derived|in_vitro|N/A|N/A|N/A|Genetic
GSM1281448|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|IVF Derived|in_vitro|N/A|N/A|N/A|Genetic
GSM1281449|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|IVF Derived|in_vitro|N/A|N/A|N/A|Genetic
GSM1281450|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|Retro-Virus Derived|in_vitro|N/A|N/A|N/A|Genetic
GSM1281451|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|Retro-Virus Derived|in_vitro|N/A|N/A|N/A|Genetic
GSM1281452|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|Sendai-Virus Derived|in_vitro|N/A|N/A|N/A|Genetic
GSM1281453|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|Sendai-Virus Derived|in_vitro|N/A|N/A|N/A|Genetic
GSM1281454|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|Parental|in_vitro|N/A|N/A|N/A|N/A
